match_id,team1,team2,toss_winner,toss_decision,venue,winner,h2h_team1_win_pct,avg_runs_per_match,venue_win_pct_team1,venue_win_pct_team2,form_team1,form_team2,toss_winner_won
829743,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,32.14,288.15,50.0,50.0,20.0,80.0,0
829745,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Chennai Super Kings,33.33,311.74,47.54,57.14,20.0,60.0,0
829747,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Feroz Shah Kotla,Delhi Daredevils,50.0,307.02,41.07,33.33,40.0,20.0,0
829749,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,"Sardar Patel Stadium, Motera",Royal Challengers Bangalore,44.44,313.92,58.33,100.0,80.0,20.0,1
829751,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,56.52,320.64,62.69,14.29,20.0,40.0,1
829753,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,60.87,318.27,70.21,40.0,60.0,40.0,1
829757,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Feroz Shah Kotla,Royal Challengers Bangalore,30.0,307.02,41.07,71.43,60.0,40.0,1
829759,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,31.25,313.91,51.43,100.0,40.0,40.0,0
829765,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,65.52,318.27,70.21,28.57,60.0,80.0,0
829723,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,34.48,307.25,60.81,45.45,80.0,80.0,1
829767,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Feroz Shah Kotla,Delhi Daredevils,40.91,307.02,41.07,44.44,40.0,20.0,1
829769,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Wankhede Stadium,Mumbai Indians,51.72,320.64,62.69,50.0,40.0,40.0,0
829771,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,43.75,311.74,47.54,54.55,40.0,60.0,1
829773,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,28.57,303.84,66.67,66.67,40.0,80.0,0
829775,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,46.15,313.91,51.43,50.0,20.0,60.0,1
829777,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Brabourne Stadium,Rajasthan Royals,61.11,348.1,50.0,50.0,20.0,40.0,0
829779,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,66.67,318.27,70.21,25.0,60.0,60.0,1
829781,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Eden Gardens,Kolkata Knight Riders,67.86,307.25,60.81,25.0,40.0,60.0,0
829783,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,Wankhede Stadium,Mumbai Indians,50.0,320.64,62.69,25.0,80.0,40.0,0
829785,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,46.15,311.74,47.54,50.0,60.0,20.0,0
829761,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Eden Gardens,Kolkata Knight Riders,61.9,307.25,60.81,12.5,60.0,60.0,1
829787,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Brabourne Stadium,Sunrisers Hyderabad,45.0,348.1,50.0,100.0,20.0,60.0,0
829789,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,45.95,318.27,70.21,50.0,80.0,80.0,0
829791,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Eden Gardens,Kolkata Knight Riders,66.67,307.25,60.81,27.27,40.0,0.0,0
829793,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,33.33,290.17,66.67,50.0,20.0,60.0,1
829795,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Wankhede Stadium,Royal Challengers Bangalore,56.25,320.64,62.69,30.0,100.0,60.0,1
829797,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,55.17,318.27,70.21,16.67,60.0,20.0,1
829799,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,68.75,303.84,66.67,50.0,80.0,0.0,1
829801,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,33.33,290.17,66.67,50.0,20.0,60.0,0
829803,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,53.85,313.91,51.43,40.0,0.0,60.0,0
829805,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Wankhede Stadium,Mumbai Indians,67.65,320.64,62.69,11.11,80.0,60.0,0
829807,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,54.55,303.84,66.67,25.0,80.0,60.0,0
829809,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,39.13,313.91,51.43,75.0,20.0,40.0,0
829811,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Brabourne Stadium,Rajasthan Royals,50.0,348.1,50.0,50.0,20.0,40.0,1
829815,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,43.48,303.84,66.67,62.5,60.0,80.0,0
829817,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,45.95,320.64,50.0,62.69,60.0,80.0,1
829819,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,55.56,318.5,50.0,33.33,60.0,40.0,1
829821,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,JSCA International Stadium Complex,Chennai Super Kings,66.67,293.71,60.0,33.33,40.0,60.0,1
829823,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Eden Gardens,Mumbai Indians,54.05,307.25,76.92,45.45,80.0,60.0,0
980901,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Wankhede Stadium,Rising Pune Supergiants,50.0,320.64,62.69,100.0,80.0,50.0,0
980903,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,61.9,307.25,60.81,12.5,40.0,20.0,1
980905,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,50.0,322.27,36.36,100.0,20.0,50.0,1
980907,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,45.45,311.74,47.54,33.33,40.0,60.0,0
980909,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Eden Gardens,Mumbai Indians,32.35,307.25,60.81,76.92,60.0,80.0,1
980911,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,bat,Saurashtra Cricket Association Stadium,Gujarat Lions,100.0,333.3,30.0,50.0,100.0,100.0,0
980913,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Feroz Shah Kotla,Delhi Daredevils,40.91,307.02,41.07,44.44,20.0,20.0,1
980915,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,32.14,303.84,66.67,66.67,40.0,40.0,0
980917,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,Wankhede Stadium,Gujarat Lions,50.0,320.64,62.69,50.0,80.0,100.0,1
980919,Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,50.0,322.27,36.36,50.0,20.0,50.0,0
980921,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,M Chinnaswamy Stadium,Delhi Daredevils,70.0,311.74,47.54,42.86,60.0,40.0,1
980923,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,43.48,303.84,66.67,62.5,20.0,60.0,1
980925,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,33.33,322.27,36.36,50.0,40.0,40.0,1
980927,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,56.25,320.64,62.69,30.0,40.0,40.0,1
980929,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Saurashtra Cricket Association Stadium,Sunrisers Hyderabad,50.0,333.3,30.0,100.0,100.0,20.0,1
980931,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,50.0,318.5,50.0,50.0,33.33,40.0,0
980933,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Feroz Shah Kotla,Delhi Daredevils,50.0,307.02,41.07,33.33,60.0,40.0,0
980935,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,68.75,303.84,66.67,50.0,40.0,20.0,1
980937,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Saurashtra Cricket Association Stadium,Gujarat Lions,40.0,333.3,30.0,50.0,75.0,40.0,0
980939,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,50.0,318.5,50.0,100.0,25.0,60.0,1
980941,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Mumbai Indians,46.15,322.27,36.36,100.0,20.0,40.0,0
980943,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiants,50.0,303.84,66.67,100.0,60.0,20.0,1
980945,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Feroz Shah Kotla,Gujarat Lions,75.0,307.02,41.07,33.33,60.0,80.0,0
980947,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,67.65,320.64,62.69,11.11,40.0,80.0,1
980949,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Maharashtra Cricket Association Stadium,Gujarat Lions,50.0,318.5,50.0,50.0,20.0,80.0,1
980951,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Feroz Shah Kotla,Delhi Daredevils,38.1,307.02,41.07,62.5,60.0,60.0,0
980953,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,54.55,303.84,66.67,25.0,60.0,40.0,0
980955,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Saurashtra Cricket Association Stadium,Kings XI Punjab,50.0,333.3,30.0,100.0,80.0,20.0,0
980957,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Maharashtra Cricket Association Stadium,Mumbai Indians,50.0,318.5,50.0,66.67,20.0,60.0,1
980959,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,M Chinnaswamy Stadium,Kolkata Knight Riders,43.75,311.74,47.54,54.55,20.0,60.0,1
980961,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Saurashtra Cricket Association Stadium,Delhi Daredevils,25.0,333.3,30.0,100.0,60.0,80.0,1
980963,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Eden Gardens,Kolkata Knight Riders,66.67,307.25,60.81,27.27,60.0,40.0,0
980965,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,Feroz Shah Kotla,Rising Pune Supergiants,50.0,307.02,41.07,100.0,80.0,20.0,1
980967,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,100.0,303.84,66.67,50.0,80.0,60.0,1
980969,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,100.0,311.74,47.54,50.0,20.0,40.0,1
980971,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,59.09,322.27,36.36,50.0,20.0,60.0,0
980973,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,56.52,288.15,50.0,50.0,80.0,80.0,0
980975,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Eden Gardens,Gujarat Lions,25.0,307.25,60.81,100.0,60.0,40.0,1
980977,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,53.85,322.27,36.36,100.0,40.0,40.0,0
980979,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,50.0,288.15,66.67,50.0,40.0,80.0,1
980981,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Mumbai Indians,43.75,311.74,47.54,80.0,40.0,60.0,1
980983,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,66.67,303.84,66.67,66.67,80.0,40.0,1
980985,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,53.85,288.15,50.0,50.0,80.0,40.0,0
980987,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,60.0,311.74,47.54,33.33,40.0,40.0,0
980989,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,Eden Gardens,Kolkata Knight Riders,100.0,307.25,60.81,50.0,40.0,20.0,0
980991,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,31.25,322.27,36.36,100.0,60.0,80.0,0
980993,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,50.0,288.15,50.0,33.33,60.0,60.0,0
980995,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Eden Gardens,Royal Challengers Bangalore,56.25,307.25,60.81,40.0,60.0,60.0,1
980997,Rising Pune Supergiants,Delhi Daredevils,Rising Pune Supergiants,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,100.0,288.15,66.67,33.33,20.0,40.0,1
980999,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,46.15,311.74,47.54,50.0,80.0,40.0,0
981001,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Green Park,Gujarat Lions,75.0,324.5,50.0,50.0,20.0,60.0,1
981003,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,33.33,290.17,66.67,50.0,20.0,80.0,1
981005,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,50.0,288.15,66.67,50.0,40.0,40.0,0
981007,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Green Park,Gujarat Lions,50.0,324.5,50.0,50.0,40.0,60.0,1
981009,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Eden Gardens,Kolkata Knight Riders,67.86,307.25,60.81,25.0,40.0,60.0,0
981011,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,30.0,290.17,66.67,100.0,40.0,80.0,1
981013,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,40.0,311.74,33.33,47.54,60.0,80.0,1
981015,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Feroz Shah Kotla,Sunrisers Hyderabad,32.14,307.02,66.67,62.5,40.0,40.0,0
981017,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Feroz Shah Kotla,Sunrisers Hyderabad,50.0,307.02,33.33,66.67,60.0,40.0,1
981019,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,M Chinnaswamy Stadium,Sunrisers Hyderabad,45.45,311.74,47.54,33.33,100.0,60.0,1
1082591,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,54.55,303.84,66.67,25.0,60.0,80.0,0
1082592,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,75.0,318.5,71.43,66.67,50.0,40.0,1
1082593,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Saurashtra Cricket Association Stadium,Kolkata Knight Riders,75.0,333.3,30.0,100.0,40.0,40.0,1
1082594,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,Holkar Cricket Stadium,Kings XI Punjab,50.0,319.11,50.0,50.0,20.0,100.0,1
1082595,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,M.Chinnaswamy Stadium,Royal Challengers Bangalore,70.0,341.8,53.33,50.0,60.0,40.0,1
1082596,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,100.0,303.84,66.67,50.0,80.0,40.0,1
1082597,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,67.65,320.64,62.69,11.11,40.0,40.0,1
1082598,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Holkar Cricket Stadium,Kings XI Punjab,53.85,319.11,50.0,50.0,40.0,60.0,0
1082599,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,Maharashtra Cricket Association Stadium,Delhi Daredevils,50.0,318.5,71.43,66.67,50.0,20.0,0
1082600,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,56.52,320.64,62.69,14.29,40.0,100.0,1
1082601,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,66.67,307.25,60.81,27.27,40.0,40.0,1
1082602,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Mumbai Indians,43.75,311.74,47.54,80.0,40.0,60.0,1
1082603,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,Saurashtra Cricket Association Stadium,Gujarat Lions,50.0,333.3,30.0,50.0,20.0,33.33,1
1082604,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Eden Gardens,Kolkata Knight Riders,67.86,307.25,60.81,25.0,60.0,80.0,0
1082605,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Feroz Shah Kotla,Delhi Daredevils,40.91,307.02,41.07,44.44,40.0,40.0,1
1082606,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,50.0,320.64,62.69,50.0,60.0,20.0,1
1082607,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Rising Pune Supergiant,50.0,311.74,47.54,100.0,20.0,25.0,0
1082608,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Feroz Shah Kotla,Kolkata Knight Riders,38.1,307.02,41.07,62.5,60.0,60.0,0
1082609,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,68.75,303.84,66.67,50.0,60.0,40.0,0
1082610,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,40.0,333.3,30.0,50.0,20.0,20.0,0
1082611,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,66.67,303.84,66.67,66.67,60.0,40.0,1
1082612,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Holkar Cricket Stadium,Mumbai Indians,46.15,319.11,50.0,100.0,40.0,80.0,1
1082613,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Eden Gardens,Gujarat Lions,25.0,307.25,60.81,100.0,80.0,20.0,1
1082614,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Wankhede Stadium,Mumbai Indians,50.0,320.64,62.69,25.0,100.0,40.0,0
1082615,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,100.0,318.5,71.43,33.33,40.0,60.0,1
1082616,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Saurashtra Cricket Association Stadium,Kings XI Punjab,50.0,333.3,30.0,100.0,40.0,20.0,0
1082617,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Eden Gardens,Kolkata Knight Riders,56.25,307.25,60.81,40.0,60.0,40.0,0
1082618,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Wankhede Stadium,Rising Pune Supergiant,25.0,320.64,62.69,100.0,100.0,40.0,0
1082620,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,50.0,318.5,71.43,100.0,60.0,80.0,1
1082621,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,M Chinnaswamy Stadium,Gujarat Lions,60.0,311.74,47.54,33.33,20.0,40.0,1
1082622,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,61.9,307.25,60.81,12.5,80.0,40.0,1
1082623,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,31.25,322.27,36.36,100.0,20.0,40.0,0
1082624,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,100.0,318.5,71.43,50.0,60.0,20.0,0
1082625,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,Saurashtra Cricket Association Stadium,Mumbai Indians,50.0,333.3,30.0,100.0,40.0,80.0,0
1082626,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,59.09,322.27,36.36,50.0,20.0,20.0,1
1082627,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,32.14,303.84,66.67,66.67,60.0,80.0,0
1082628,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Wankhede Stadium,Mumbai Indians,56.25,320.64,62.69,30.0,80.0,20.0,0
1082629,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,50.0,318.5,71.43,50.0,80.0,40.0,1
1082630,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Feroz Shah Kotla,Delhi Daredevils,33.33,307.02,41.07,66.67,0.0,80.0,1
1082631,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,Eden Gardens,Rising Pune Supergiant,50.0,307.25,60.81,100.0,60.0,80.0,1
1082632,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Feroz Shah Kotla,Delhi Daredevils,75.0,307.02,41.07,33.33,20.0,40.0,1
1082633,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Kings XI Punjab,46.15,311.74,47.54,50.0,20.0,40.0,0
1082634,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiant,50.0,303.84,66.67,50.0,60.0,80.0,0
1082635,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Feroz Shah Kotla,Mumbai Indians,50.0,307.02,41.07,33.33,40.0,80.0,0
1082636,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,M Chinnaswamy Stadium,Kolkata Knight Riders,43.75,311.74,47.54,54.55,0.0,60.0,1
1082637,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,50.0,322.27,36.36,100.0,60.0,20.0,1
1082638,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,43.48,303.84,66.67,62.5,40.0,80.0,0
1082639,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,33.33,322.27,36.36,50.0,60.0,60.0,0
1082640,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Green Park,Delhi Daredevils,25.0,324.5,50.0,100.0,40.0,40.0,1
1082641,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Wankhede Stadium,Kings XI Punjab,53.85,320.64,62.69,45.45,60.0,60.0,0
1082642,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,Feroz Shah Kotla,Delhi Daredevils,100.0,307.02,41.07,50.0,60.0,80.0,1
1082643,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Green Park,Sunrisers Hyderabad,50.0,324.5,50.0,100.0,20.0,60.0,1
